name,addr,price,lat,lng
기흥주유소,경기 용인시 기흥구 공세로 173,1242,37.2363767227901,127.104316216447
미키주유소,경기 용인시 기흥구  용구대로 2469번길 57,1255,37.3117531047911,127.104677471367
구성그린주유소,경기 용인시 기흥구 용구대로 2421 (마북동),1265,37.3019063039751,127.105710873245
보정꽃길주유소,경기 용인시 기흥구 용구대로2469번길 153,1265,37.3203476971769,127.104483606577
이마트셀프전용주유소,경기 용인시 기흥구 용구대로 2441 (마북동),1268,37.3036513371401,127.104802384284
